WEEKLY MATERIAL INVENTORY,,,,,,,,,,,,,,,,,,,,,,,
F-IVM-008 || Rev.1 || 10/05/2021,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,Project:,ALTAIRE,,,,,,,,,,,,,,,,,,,,,
,Subject:,Monthly Inventory Monitoring November 2024,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,, FINAL ,,,,,,,,,,,,,,,,,
#,NewCoDe,Item Description,UOM, Trade ,Beginning Balance as of 11/3/24, STOCK ON HAND ,,,,,,,,,,,,,,,,,
,,,,,,11/4/24 - 11/9/24,,,11/11/24 - 11/16/24,,,11/18/24 - 11/23/24,,,11/25/24 - 11/30/24,,,10/28/24 - 11/2/24,,,,,
,,,,,,10-Nov-24,,,17-Nov-24,,,24-Nov-24,,,01-Dec-24,,,08-Dec-24,,,,,
,,,,,,IN, OUT , SOH , IN , OUT , SOH , IN , OUT , SOH , IN , OUT , SOH , IN , OUT , SOH , TOTAL RECEIVE , TOTAL ISSUED , STOCK ON HAND 
,,,,,,TOTAL RECEIVED, TOTAL USAGE ,, TOTAL RECEIVE , TOTAL USAGE ,, TOTAL RECEIVE , TOTAL USAGE ,, TOTAL RECEIVE , TOTAL USAGE ,, TOTAL RECEIVE , TOTAL USAGE ,,,,
212,1D-18-3020," Nail & Cartridge - Nail, bx3, X-P 20 ", Piece , 1-Civil  ,"2,000",,,"2,000.0",,,"2,000.0",,,"2,000.0",,,"2,000.0",,,"2,000.0",0.0,0.0," 2,000.0 "
213,1D-25-0002," Civil, Hardware and Accessories - Nut & Washer - 3/8"" ", Set , 1-Civil  ,"3,156",,,"3,156.0",,,"3,156.0",,,"3,156.0",,,"3,156.0",,,"3,156.0",0.0,0.0," 3,156.0 "
214,1D-26-0022," Civil, Hardware and Accessories - Hanger - Clevis Hanger 2 ", Piece ,1-Civil ,10,,,10.0,,,10.0,,,10.0,,,10.0,,,10.0,0.0,0.0, 10.0 
215,1D-28-0011," Civil, Hardware & Accessories  - Rod - Full Threaded Rod, 3/8 x 10ft ", Piece , 1-Civil  ,"2,427",,,"2,427.0",,,"2,427.0",,,"2,427.0",,,"2,427.0",,,"2,427.0",0.0,0.0," 2,427.0 "
216,1D-28-0013," Civil, Hardware & Accessories  - Rod - Full Threaded Rod, 1/2"" x 3m ", Piece , 1-Civil  ,367,,,367.0,,,367.0,,,367.0,,,367.0,,,367.0,0.0,0.0, 367.0 
217,1H-02-1001," Civil, Tool Accessories - Screw Bit - Double Screw, 2"" ", Piece , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
218,1H-03-0002, Sanding Disc - #100 Samding Disc Grit , Piece , 1-Civil  ,5,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,0.0,0.0, 5.0 
219,1H-03-1011," Civil, Tool Accessories - Sanding Disc - Flap Sanding Disc, #100, 4"" ", Piece , 1-Civil  ,22,,,22.0,,,22.0,,,22.0,,,22.0,,,22.0,0.0,0.0, 22.0 
220,1H-03-1021," Flap Sanding Disc, #120, 4"" ", Piece , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
221,1J-04-0001," Civil, Consumables - Rust Converter - 1 Gallon ", Gallon , 1-Civil  ,12,,,12.0,,,12.0,,,12.0,,,12.0,,,12.0,0.0,0.0, 12.0 
222, 1J-05-2011 ," Civil, Consumables - Welding - Welding Rod, 6011 1/8"", 20kg ", Box_20kg , 1-Civil  ,2,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,0.0,0.0, 2.0 
223, 1J-05-2021 ," Civil, Consumables - Welding - Welding Rod, 7018 1/8"", 40kg ", Box_20kg , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
224, 1J-05-2030 ," Civil, Consumables - Welding - Welding Rod, 6013 1/8"" ", Kilogram , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
225,1J-05-2031," Welding - Welding Rod, 6013 1/8"", 20kg ", Box_20kg , 1-Civil  ,14,,,14.0,,,14.0,,,14.0,,,14.0,,,14.0,0.0,0.0, 14.0 
226,1j-05-2211," Civil, Consumables - Welding - Welding Rod, Stainless Steel, NSS-308, 5/64"" (2mm) ", Pack , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
227, 1J-05-4110 ," Welding - Gas - Industrial Oxygen Gas, Refill, 1800 PSI ", tank , 1-Civil  ,14,,,14.0,,,14.0,,,14.0,,,14.0,,,14.0,0.0,0.0, 14.0 
228, 1J-05-7110 ," Welding - Gas - Industrial Oxygen Gas, Refill, 1800 PSI ", tank , 1-Civil  ,6,,,6.0,,,6.0,,,6.0,,,6.0,,,6.0,0.0,0.0, 6.0 
229,1J-05-9000," Civil, Consumables - Welding - Cutting Tip ", Piece , 1-Civil  ,10,,,10.0,,,10.0,,,10.0,,,10.0,,,10.0,0.0,0.0, 10.0 
230,1J-06-0001," Tape - Teflon Tape - 3/4"" ", Piece , 1-Civil  ,86,,,86.0,,,86.0,,,86.0,,,86.0,,,86.0,0.0,0.0, 86.0 
231, 1J-06-0002 ," Civil, Consumables - Teflon Tape - 1"" ", Piece , 0-Architectural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
232,1J-09-0101," Civil, Consumables - Solvent Cement - PVC Solvent Cement, 400cc ", Piece , 1-Civil  ,569,,,569.0,,,569.0,,,569.0,,,569.0,,,569.0,0.0,0.0, 569.0 
233,1J-14-0110," Non-Woven Geotextile Filter Fabric membrane, 150GSM ", roll/s , 1-Civil  ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
234,2A-01-1200," Cement, Portland ", Bag_40kg , 2- Structural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
235,2A-01-2103," Gravel, Crushed - 3/8"" ", cm3 , 2- Structural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, 0.0 
236,2A-01-3200," Sand, Washed- S1 ", cm3 , 2- Structural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, 0.0 
237,2B-01-10126," Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 3316mm Ã˜, 6 m ", Length_6 , 2- Structural ,20,,,20.0,,,20.0,,,20.0,,,20.0,,,20.0,0.0,0.0, 20.0 
238,2B-01-10136," Structural, Concrete Reinforcement - Reinforcing Steel - Deformed Bar,-Grade 3310mm Ã˜, 6 m ", Length_6 , 2- Structural ,556,,,556.0,,,556.0,,,556.0,,,556.0,,,556.0,0.0,0.0, 556.0 
239,2B-01-10226," Deformed Bar - Grade 40, 16mm x 6 m ", Length_6 , 2- Structural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
240,2B-01-10236," Deformed Bar - Grade 40, 10mm x 6 m ", Length_6 , 2- Structural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
241,2B-02-1002, GI Wire Tie #18 (35kg per roll) , roll/s , 2- Structural ,1,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,0.0,0.0, 1.0 
242,2C-01-1008," Structural, Metal Materials - Steel - Flat Bar,-3 mm x 25 mm x 6m ", Length_6 , 2- Structural ,300,,,300.0,,,300.0,,,300.0,,,300.0,,,300.0,0.0,0.0, 300.0 
243, 2C-01-11003 ," Structural, Metal Materials - Steel - Tubular, 2x4 x 2.0mm thk. ", Meter , 2- Structural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
244,2C-01-5103," Structural, Metal Materials - Steel - Plates,Checkered Plate-4ft. x 8ft. x 1/8"" thk. (3mm) ", Sheet , 0-Architectural ,18,,,18.0,,,18.0,,,18.0,,,18.0,,,18.0,0.0,0.0, 18.0 
245,2C-01-60018," Structural, Metal Materials - Steel - Angle Bar,-38mm x 38mm x 3.0mm ", Length_6 , 2- Structural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
246,2C-01-60046," Structural, Metal Materials - Steel - Angle Bar,-50mm x 50mm x 6.0mm ", Length_6 , 2- Structural ,120,,,120.0,,,120.0,,,120.0,,,120.0,,,120.0,0.0,0.0, 120.0 
247,2C-01-60057," Structural, Metal Materials - Steel - Angle Bar,-65mm x 65mm x 6.0mm ", Length_6 , 2- Structural ,5,,,5.0,,,5.0,,,5.0,,,5.0,,,5.0,0.0,0.0, 5.0 
248,2C-03-10112," Structural, Metal Materials - Aluminum - Square Tube, 1""x1""x 2mm thk. ", Length , 2- Structural ,1,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,0.0,0.0, 1.0 
249,2C-04-2004," Structural, Metal Materials - Aluminum - Angle Bar,-19mm x 19mm x 3.0mm ", Piece , 2- Structural ,10,,,10.0,,,10.0,,,10.0,,,10.0,,,10.0,0.0,0.0, 10.0 
250,2C-06-1002," Structural, Metal Materials - Stainless Steel, Flat Bar, 6 mm x 50 mm x 6m ", Meter , 2- Structural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
251,2C-06-1003," Structural, Metal Materials - Stainless Steel, Flat Bar, 25 mm x 3mm thk. ", Meter , 2- Structural ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
252,2C-06-3001," Structural, Metal Materials - Stainless Steel - Round Bar, 20mm thk. ", Length_6 , 2- Structural ,11,,,11.0,,,11.0,,,11.0,,,11.0,,,11.0,0.0,0.0, 11.0 
253,2C-06-3002," Structural, Metal Materials - Stainless Steel, Round Bar, 16mm ", Length_6 , 2- Structural ,9,,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,0.0,0.0, 9.0 
254,3B-02-2100," Thermostat Model: BAC-1000ML-BN Wired Controller, BMS Ready and Bacnet Protocol (Color: White) ", Unit ,5-Piping,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
255,3C-02-1021," HVAC, Others - Consumables - Charol Plastic, White, 4'' width ", roll/s , 3-HVAC ,58,,,58.0,,,58.0,,,58.0,,,58.0,,,58.0,0.0,0.0, 58.0 
256, 4E-02-6001 ," Mechanical, Others - Miscellaneous - Rubber Insulation Tube, 2 1/8"" x 1 x 6 ", Length , 4-Mechanical ,803,,,803.0,,,803.0,,,803.0,,,803.0,,,803.0,0.0,0.0, 803.0 
257,5A-01-1314," Piping, Plumbing, Sanitary & Drainage - Pipe - GI, Welded, Schedule 40, 6""Ø ", Length_6 , 5-Piping ,8,,,8.0,,,8.0,,,8.0,,,8.0,,,8.0,0.0,0.0, 8.0 
258,5A-01-1315," Piping, Plumbing, Sanitary & Drainage - Pipe - GI, Welded, Schedule 40, 8""Ø ", Length_6 , 5-Piping ,15,,,15.0,,,15.0,,,15.0,,,15.0,,,15.0,0.0,0.0, 15.0 
259,5A-01-13213," Piping, Plumbing, Sanitary & Drainage - Pipe - GI,Welded-Schedule 40 12""Ø ", Length_6 , 5-Piping ,1,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,0.0,0.0, 1.0 
260,5A-01-1412," Piping, Plumbing, Sanitary & Drainage - Pipe - GI, Flange Type, Schedule 40, 8""Ø ", Length_6 ,5-Piping,116,,,116.0,,,116.0,,,116.0,,,116.0,,,116.0,0.0,0.0, 116.0 
261,5A-01-1414," Piping, Plumbing, Sanitary & Drainage - Pipe - GI, Flange Type, Schedule 40, 3'' 4HOLES ", Piece , 5-Piping ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
262, 5A-01-2001 ," Piping, Plumbing, Sanitary & Drainage - Pipe - PPR Pipe 1/2""Ø ", Length , 5-Piping ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
263, 5A-01-2021 ," Piping, Plumbing, Sanitary & Drainage - Pipe - PPR, PN20, 1/2""Ø ", Piece , 5-Piping ,4,,,4.0,,,4.0,,,4.0,,,4.0,,,4.0,0.0,0.0, 4.0 
264, 5A-01-2023 ," Piping, Plumbing, Sanitary & Drainage - Pipe - PPR, PN20, 1""Ø ", Piece , 5-Piping ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
265,5A-01-2025," Piping, Plumbing, Sanitary & Drainage - Pipe - PPR, PN20, 1 1/2""Ø ", Piece , 5-Piping ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
266,5A-01-2026," Piping, Plumbing, Sanitary & Drainage - Pipe - PPR, PN20, 2""Ø ", Piece , 5-Piping ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
267, 5A-01-2028 ," Piping, Plumbing, Sanitary & Drainage - Pipe - PPR, PN20, 2 1/2""Ø ", Length_6 , 5-Piping ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
268,5A-01-2029," Piping, Plumbing, Sanitary & Drainage - Pipe - PPR, PN20, 3""Ø ", Length ,5-Piping,2,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,0.0,0.0, 2.0 
269,5A-01-21110," Piping, Plumbing, Sanitary & Drainage - Pipe - PPR, 4m length, PN20, 2 1/2""Ø ", Length_4 ,5-Piping,28,,,28.0,,,28.0,,,28.0,,,28.0,,,28.0,0.0,0.0, 28.0 
270,5A-01-2112," Piping, Plumbing, Sanitary & Drainage - Pipe - PPR, 4m length, PN20, 1/2""Ø ", Length_4 ,5-Piping,54,,,54.0,,,54.0,,,54.0,,,54.0,,,54.0,0.0,0.0, 54.0 
271,5A-01-2113," Piping, Plumbing, Sanitary & Drainage - Pipe - PPR, 4m length, PN20, 3/4""Ø ", Length_4 ,5-Piping,58,,,58.0,,,58.0,,,58.0,,,58.0,,,58.0,0.0,0.0, 58.0 
272,5A-01-2114," Piping, Plumbing, Sanitary & Drainage - Pipe - PPR, 4m length, PN20, 1""Ø ", Length_4 ,5-Piping,33,,,33.0,,,33.0,,,33.0,,,33.0,,,33.0,0.0,0.0, 33.0 
273,5A-01-2118," Piping, Plumbing, Sanitary & Drainage - Pipe - PPR, 4m length, PN20, 2""Ø ", Length_4 ,5-Piping,13,,,13.0,,,13.0,,,13.0,,,13.0,,,13.0,0.0,0.0, 13.0 
274, 5A-01-2303 ," Piping, Plumbing, Sanitary & Drainage - Coupling- PPR, Coupling 32mm ", Piece , 5-Piping ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
275,5A-01-4002," Piping, Plumbing, Sanitary & Drainage - Pipe - HDPE, 4"" x 5m(100mm x 5m) ", Length_5 ,5-Piping,28,,,28.0,,,28.0,,,28.0,,,28.0,,,28.0,0.0,0.0, 28.0 
276,5A-01-4006," Pipe - HDPE, 8"" 200mm x 5m ", Length_5 , 5-Piping ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
277,5A-01-4043," Pipe - HDPE, SDR 26, 12"" x 5m(300mm x 5m) ", Length_5 , 5-Piping ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
278,5A-01-50210," Piping, Plumbing, Sanitary & Drainage - Pipe - PVC, Series 1000, 6"" Ø ", Length_6 , 5-Piping ,7,,,7.0,,,7.0,,,7.0,,,7.0,,,7.0,0.0,0.0, 7.0 
279,5A-01-5026," Pipe - PVC Pipe - Series 1000, 2""  ", Length_3 , 5-Piping ,"1,340",,,"1,340.0",,,"1,340.0",,,"1,340.0",,,"1,340.0",,,"1,340.0",0.0,0.0," 1,340.0 "
280,5A-09-1016," Piping, Plumbing, Sanitary & Drainage - P Trap - PVC, S-1000, 2"" Ã ", Piece , 5-Piping ,0,35.00,,35.0,,,35.0,,,35.0,,,35.0,,,35.0,35.0,0.0, 35.0 
280,5A-01-5029," Piping, Plumbing, Sanitary & Drainage - Pipe - PVC, Series 1000, 4"" Ø ", Length_3 , 5-Piping ,40,50.00,,90.0,,,90.0,,,90.0,,,90.0,,,90.0,50.0,0.0, 90.0 
281,5A-01-51216," Pipe - PVC Pipe - Series 1000, 2""  ", Length_3 , 5-Piping ,72,,,72.0,,,72.0,,,72.0,,,72.0,,,72.0,0.0,0.0, 72.0 
282,5A-01-51224," Piping, Plumbing, Sanitary & Drainage - Pipe - PVC, 3m length, Series 1000, 6"" Ø ", Length_3 ,5-Piping,52,,,52.0,,,52.0,,,52.0,,,52.0,,,52.0,0.0,0.0, 52.0 
283,5A-01-51232," Piping, Plumbing, Sanitary & Drainage - Pipe - PVC, 3m length, Series 1000, 8"" Ø ", Length_3 ,5-Piping,71,,,71.0,,,71.0,,,71.0,,,71.0,,,71.0,0.0,0.0, 71.0 
284,5A-01-51240," Piping, Plumbing, Sanitary & Drainage - Pipe - PVC, 3m length, Series 1000, 10"" Ø ", Length_3 ,5-Piping,16,,,16.0,,,16.0,,,16.0,,,16.0,,,16.0,0.0,0.0, 16.0 
285,5A-01-5128," Piping, Plumbing, Sanitary & Drainage - Pipe - PVC, 3m length, Series 1000, 2"" Ø ", Piece , 5-Piping ,15,,,15.0,,,15.0,,,15.0,,,15.0,,,15.0,0.0,0.0, 15.0 
286,5A-02-11211," Piping, Plumbing, Sanitary & Drainage - Elbow - GI,Elbow 90°-Schedule 406""Ø ", Piece ,5-Piping,12,,,12.0,,,12.0,,,12.0,,,12.0,,,12.0,0.0,0.0, 12.0 
287,5A-02-11212," Piping, Plumbing, Sanitary & Drainage - Elbow - GI, Elbow 90Ã‚Â°, Schedule 40, 8""Ø ", Piece ,5-Piping,7,,,7.0,,,7.0,,,7.0,,,7.0,,,7.0,0.0,0.0, 7.0 
288,5A-02-11215," Elbow - GI,Elbow 90°-Schedule 40, 12"" ", Piece ,5-Piping,2,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,0.0,0.0, 2.0 
289,5A-02-1125," Piping, Plumbing, Sanitary & Drainage - Elbow - GI, Elbow 90Ã‚Â°, Schedule 40, 2"" Ø ", Piece ,5-Piping,6,,,6.0,,,6.0,,,6.0,,,6.0,,,6.0,0.0,0.0, 6.0 
290,5A-02-1127," Piping, Plumbing, Sanitary & Drainage - Elbow - GI, Elbow 90Ã‚Â°, Schedule 40, 3""Ø ", Piece ,5-Piping,8,,,8.0,,,8.0,,,8.0,,,8.0,,,8.0,0.0,0.0, 8.0 
291,5A-02-1129," Elbow - GI, Elbow 90°, Schedule 40, 4"" ", Piece ,5-Piping,200,,,200.0,,,200.0,,,200.0,,,200.0,,,200.0,0.0,0.0, 200.0 
292,5A-02-1139," Piping, Plumbing, Sanitary & Drainage - Elbow - GI, Elbow 90Ã‚Â°, Schedule 40-Welded, 4"" dia ", Piece ,5-Piping,10,,,10.0,,,10.0,,,10.0,,,10.0,,,10.0,0.0,0.0, 10.0 
293,5A-02-1142," Elbow - GI, Elbow 90°, Schedule 40 Welded, 2 1/2"" ", Piece , 5-Piping ,3,,,3.0,,,3.0,,,3.0,,,3.0,,,3.0,0.0,0.0, 3.0 
294, 5A-02-1221 ," Piping, Plumbing, Sanitary & Drainage - Elbow - GI, Elbow Reducer 90Ã‚Â°, Schedule 40, 1""Ø x 3/4""Ø ", Piece , 5-Piping ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
295,5A-02-1311," Elbow - GI, Elbow 45°, Schedule 40 Welded, 6"" ", Piece , 5-Piping ,2,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,0.0,0.0, 2.0 
296,5A-02-2101," Piping, Plumbing, Sanitary & Drainage - Elbow - PPR,Elbow 90 deg 1/2""Ø ", Piece , 5-Piping ,136,,,136.0,,,136.0,,,136.0,,,136.0,,,136.0,0.0,0.0, 136.0 
297, 5A-02-2113 ," Piping, Plumbing, Sanitary & Drainage - Elbow - PPR, Elbow 90Ã‚Â°, PN25, 1""Ø ", Piece , 5-Piping ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
298,5A-02-2121," Elbow - PPR, Elbow 90°, PN20, 1/2"" ", Piece ,5-Piping,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
299,5A-02-21211," Piping, Plumbing, Sanitary & Drainage - Elbow - PPR, Elbow 90Â°, PN20, Female Adaptor, 1/2""Ã˜ ", Piece ,5-Piping,69,,,69.0,,,69.0,,,69.0,,,69.0,,,69.0,0.0,0.0, 69.0 
300, 5A-02-21212 ," Piping, Plumbing, Sanitary & Drainage - Elbow - PPR, Elbow 90Â°, PN20, Female Threaded, 1/2""Ã˜ ", Piece , 5-Piping ,1,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,0.0,0.0, 1.0 
301,5A-02-2122," Piping, Plumbing, Sanitary & Drainage - Elbow - PPR, Elbow 90Â°, PN20, 3/4""Ã˜ ", Piece ,5-Piping,34,,,34.0,,,34.0,,,34.0,,,34.0,,,34.0,0.0,0.0, 34.0 
302,5A-02-2123," Elbow - PPR, Elbow 90°, PN20,  1"" ", Piece , 5-Piping ,50,,,50.0,,,50.0,,,50.0,,,50.0,,,50.0,0.0,0.0, 50.0 
303,5A-02-2125," Piping, Plumbing, Sanitary & Drainage - Elbow - PPR, Elbow 90Â°, PN20, 1 1/2""Ã˜ ", Piece , 5-Piping ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
304,5A-02-2126," Piping, Plumbing, Sanitary & Drainage - Elbow - PPR, Elbow 90Â°, PN20, 2""Ã˜ ", Piece ,5-Piping,21,,,21.0,,,21.0,,,21.0,,,21.0,,,21.0,0.0,0.0, 21.0 
305,5A-02-2127," Piping, Plumbing, Sanitary & Drainage - Elbow - PPR, Elbow 90Â°, PN20, 2 1/2""Ã˜ ", Piece ,5-Piping,37,,,37.0,,,37.0,,,37.0,,,37.0,,,37.0,0.0,0.0, 37.0 
306,5A-02-2129," Elbow - PPR, Elbow 90°, PN20,  4"" ( LL 110 ELBOW 90 DEGREE) ", Piece , 5-Piping ,3,,,3.0,,,3.0,,,3.0,,,3.0,,,3.0,0.0,0.0, 3.0 
307, 5A-02-2213 ," Piping, Plumbing, Sanitary & Drainage - Elbow - PPR, Elbow 45Ã‚Â°, PN25, 1""Ø ", Piece , 5-Piping ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
308, 5A-02-2221 ," Piping, Plumbing, Sanitary & Drainage - Elbow - PPR, Elbow 45Â°, PN20, 1/2""Ã˜ ", Piece , 5-Piping ,2,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,0.0,0.0, 2.0 
309,5A-02-2223," Piping, Plumbing, Sanitary & Drainage - Elbow - PPR, Elbow 45Â°, PN20, 1""Ã˜ ", Piece , 5-Piping ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
310,5A-02-4011," Piping, Plumbing, Sanitary & Drainage - Elbow - HDPE, Elbow 135Â° (45Â°), 110mm Ã˜ ", Piece ,5-Piping,34,,,34.0,,,34.0,,,34.0,,,34.0,,,34.0,0.0,0.0, 34.0 
311,5A-02-4012," Piping, Plumbing, Sanitary & Drainage - Elbow - HDPE, Elbow 135Â° (45Â°), 160mm Ã˜ ", Piece ,5-Piping,30,,,30.0,,,30.0,,,30.0,,,30.0,,,30.0,0.0,0.0, 30.0 
312,5A-02-4203," Piping, Plumbing, Sanitary & Drainage - Elbow - HDPE, Elbow 45Ã‚Â°, Double Wall, 400mm Ø ", Piece ,5-Piping,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
313,5A-02-4501," Piping, Plumbing, Sanitary & Drainage - Elbow - HDPE, Elbow 45Â°, Butt Welded Elbow, 200mm Ã˜ ", Piece ,5-Piping,3,,,3.0,,,3.0,,,3.0,,,3.0,,,3.0,0.0,0.0, 3.0 
314,5A-02-4502," Piping, Plumbing, Sanitary & Drainage - Elbow - HDPE, Elbow 45Â°, Butt Welded Elbow, 250mm Ã˜ ", Piece ,5-Piping,10,,,10.0,,,10.0,,,10.0,,,10.0,,,10.0,0.0,0.0, 10.0 
315,5A-02-4511," Piping, Plumbing, Sanitary & Drainage - Elbow - HDPE Elbow 2"" x 45deg. (50mm x 45deg.) SDR26 GEBERIT ", Piece ,5-Piping,21,,,21.0,,,21.0,,,21.0,,,21.0,,,21.0,0.0,0.0, 21.0 
316,5A-02-45113," Piping, Plumbing, Sanitary & Drainage - Elbow - HDPE, Elbow 45°, SDR 26, 4"" (100mm) ", Piece , 5-Piping ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
317,5A-02-51010," Piping, Plumbing, Sanitary & Drainage - Elbow - PVC, Elbow 90Ã‚Â°, 6""Ø ", Piece ,5-Piping,50,,,50.0,,,50.0,,,50.0,,,50.0,,,50.0,0.0,0.0, 50.0 
318,5A-02-5106," Piping, Plumbing, Sanitary & Drainage - Elbow - PVC, Elbow 90Ã‚Â°, 2""Ø ", Piece ,5-Piping,343,,,343.0,,,343.0,,,343.0,,,343.0,,,343.0,0.0,0.0, 343.0 
319,5A-02-5109," Elbow - PVC, Elbow 90°, 4"" ", Piece , 5-Piping ,55,30.00,,85.0,,,85.0,,,85.0,,,85.0,,,85.0,30.0,0.0, 85.0 
320,5A-02-52010," Piping, Plumbing, Sanitary & Drainage - Elbow - PVC, Elbow 45Ã‚Â°, 6""Ø ", Piece ,5-Piping,5,7.00,,12.0,,,12.0,,,12.0,,,12.0,,,12.0,7.0,0.0, 12.0 
321,5A-02-52011," Piping, Plumbing, Sanitary & Drainage - Elbow - PVC, Elbow 45Ã‚Â°, 8""Ø ", Piece ,5-Piping,5,7.00,,12.0,,,12.0,,,12.0,,,12.0,,,12.0,7.0,0.0, 12.0 
322,5A-02-5206," Piping, Plumbing, Sanitary & Drainage - Elbow - PVC, Elbow 45Ã‚Â°, 2""Ø ", Piece ,5-Piping,859,40.00,,899.0,,,899.0,,,899.0,,,899.0,,,899.0,40.0,0.0, 899.0 
323,5A-02-5208," Piping, Plumbing, Sanitary & Drainage - Elbow - PVC, Elbow 45Ã‚Â°, 3""Ø ", Piece ,5-Piping,33,,,33.0,,,33.0,,,33.0,,,33.0,,,33.0,0.0,0.0, 33.0 
324,5A-02-5209," Elbow - PVC, Elbow 45°, 4"" ", Piece , 5-Piping ,125,150.00,,275.0,,,275.0,,,275.0,,,275.0,,,275.0,150.0,0.0, 275.0 
325,5A-03-11211," Tee - GI, Equal Tee, Schedule 40, 6"" ", Piece , 5-Piping ,0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0, -  
326,5A-03-11212," Piping, Plumbing, Sanitary & Drainage - Tee - GI, Equal Tee, Schedule 40, 8""Ø ", Piece ,5-Piping,8,,,8.0,,,8.0,,,8.0,,,8.0,,,8.0,0.0,0.0, 8.0 
327,5A-03-1127," Piping, Plumbing, Sanitary & Drainage - Tee - GI, Equal Tee, Schedule 40, 3""Ø ", Piece ,5-Piping,7,,,7.0,,,7.0,,,7.0,,,7.0,,,7.0,0.0,0.0, 7.0 
328,5A-03-1129," Piping, Plumbing, Sanitary & Drainage - Tee - GI, Equal Tee, Schedule 40, 4""Ø ", Piece ,5-Piping,9,,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,0.0,0.0, 9.0 
329,5A-03-12227," Piping, Plumbing, Sanitary & Drainage - Tee - GI, Tee Reducer, Schedule 40, 6""Ø x 2 1/2""Ø ", Piece ,5-Piping,3,,,3.0,,,3.0,,,3.0,,,3.0,,,3.0,0.0,0.0, 3.0 
